gene,growth,ratio,classification,model,wt_growth
YPL060W,0.08404225581835947,0.9999997834378467,neutral,CNCM_I745,0.084042
YPL061W,0.08404225581835947,0.9999997834378467,neutral,CNCM_I745,0.084042
YPL069C,0.08404225581835947,0.9999997834378467,neutral,CNCM_I745,0.084042
YPL076W,0.08404225581835947,0.9999997834378467,neutral,CNCM_I745,0.084042
YPL078C,0.034180618095546976,0.40670743973357015,growth_reduced,CNCM_I745,0.084042
YPL087W,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YPL088W,0.08404225581835957,0.9999997834378478,neutral,CNCM_I745,0.084042
YPL091W,0.08404225581835957,0.9999997834378478,neutral,CNCM_I745,0.084042
YPL092W,0.08404225581835957,0.9999997834378478,neutral,CNCM_I745,0.084042
YPL095C,0.08404225581835957,0.9999997834378478,neutral,CNCM_I745,0.084042
YPL096C-A,0.08404225581835957,0.9999997834378478,neutral,CNCM_I745,0.084042
YPL097W,0.08404225581835957,0.9999997834378478,neutral,CNCM_I745,0.084042
YPL104W,0.08404225581835957,0.9999997834378478,neutral,CNCM_I745,0.084042
YPL110C,0.08404225581835957,0.9999997834378478,neutral,CNCM_I745,0.084042
YPL111W,0.08404225581835957,0.9999997834378478,neutral,CNCM_I745,0.084042
YPL117C,0.0,0.0,essential,CNCM_I745,0.084042
YPL120W,0.08404225581836067,0.9999997834378609,neutral,CNCM_I745,0.084042
YPL132W,0.08404225581836085,0.999999783437863,neutral,CNCM_I745,0.084042
YPL134C,0.08404225581836085,0.999999783437863,neutral,CNCM_I745,0.084042
YPL147W,0.08404225581836085,0.999999783437863,neutral,CNCM_I745,0.084042
YPL148C,0.08404225581836085,0.999999783437863,neutral,CNCM_I745,0.084042
YPL160W,0.0,0.0,essential,CNCM_I745,0.084042
YPL172C,0.0,0.0,essential,CNCM_I745,0.084042
YPL175W,0.08404223716580887,0.9999995614953681,neutral,CNCM_I745,0.084042
YPL188W,0.08404223716580855,0.9999995614953643,neutral,CNCM_I745,0.084042
YPL189W,0.08404223716580855,0.9999995614953643,neutral,CNCM_I745,0.084042
YPL206C,0.08404223716580855,0.9999995614953643,neutral,CNCM_I745,0.084042
YPL212C,0.08404223716580855,0.9999995614953643,neutral,CNCM_I745,0.084042
YPL214C,0.0,0.0,essential,CNCM_I745,0.084042
YPL227C,0.08404223716580876,0.9999995614953667,neutral,CNCM_I745,0.084042
YPL231W,2.3189766896894283e-16,2.7592978852196044e-15,essential,CNCM_I745,0.084042
YPL234C,0.08404225581836047,0.9999997834378586,neutral,CNCM_I745,0.084042
YPL244C,0.08404225581835963,0.9999997834378485,neutral,CNCM_I745,0.084042
YPL252C,0.08404225581835963,0.9999997834378485,neutral,CNCM_I745,0.084042
YPL258C,0.08404225581835963,0.9999997834378485,neutral,CNCM_I745,0.084042
YPL262W,0.08301090713949355,0.9877279988995558,neutral,CNCM_I745,0.084042
YPL265W,0.08404225581835965,0.9999997834378488,neutral,CNCM_I745,0.084042
YPL268W,0.08404225581836028,0.9999997834378562,neutral,CNCM_I745,0.084042
YPL271W,0.034180617666370074,0.4067074346268913,growth_reduced,CNCM_I745,0.084042
YPL273W,0.08404225581836008,0.9999997834378539,neutral,CNCM_I745,0.084042
YPL274W,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YPL280W,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YPL281C,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YPR001W,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YPR002W,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YPR003C,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YPR006C,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YPR011C,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YPR020W,0.03418061766636921,0.4067074346268811,growth_reduced,CNCM_I745,0.084042
YPR021C,0.08286653527996599,0.9860101508140151,neutral,CNCM_I745,0.084042
YPR026W,0.08404225581835996,0.9999997834378525,neutral,CNCM_I745,0.084042
YPR033C,0.0,0.0,essential,CNCM_I745,0.084042
YPR035W,0.0,0.0,essential,CNCM_I745,0.084042
YPR036W,0.08404225581836056,0.9999997834378596,neutral,CNCM_I745,0.084042
YPR047W,0.08404225581836047,0.9999997834378586,neutral,CNCM_I745,0.084042
YPR058W,0.08404149337903995,0.9999907113449217,neutral,CNCM_I745,0.084042
YPR060C,0.0,0.0,essential,CNCM_I745,0.084042
YPR062W,0.08404225581835963,0.9999997834378485,neutral,CNCM_I745,0.084042
YPR069C,0.08404225581835985,0.9999997834378511,neutral,CNCM_I745,0.084042
YPR074C,0.08404225581836006,0.9999997834378536,neutral,CNCM_I745,0.084042
YPR081C,0.08404225581836006,0.9999997834378536,neutral,CNCM_I745,0.084042
YPR113W,0.0,0.0,essential,CNCM_I745,0.084042
YPR118W,0.0,0.0,essential,CNCM_I745,0.084042
YPR121W,0.08404225581835818,0.9999997834378314,neutral,CNCM_I745,0.084042
YPR127W,0.08404225581835993,0.9999997834378521,neutral,CNCM_I745,0.084042
YPR128C,0.08404225581835993,0.9999997834378521,neutral,CNCM_I745,0.084042
YPR138C,0.08404225581835993,0.9999997834378521,neutral,CNCM_I745,0.084042
YPR139C,0.08404225581835993,0.9999997834378521,neutral,CNCM_I745,0.084042
YPR140W,0.08404225581835993,0.9999997834378521,neutral,CNCM_I745,0.084042
YPR145W,0.08404225581836058,0.9999997834378599,neutral,CNCM_I745,0.084042
YPR156C,0.08404225581836058,0.9999997834378599,neutral,CNCM_I745,0.084042
YPR159W,0.08404225581836058,0.9999997834378599,neutral,CNCM_I745,0.084042
YPR160W,0.08404225581836058,0.9999997834378599,neutral,CNCM_I745,0.084042
YPR165W,0.0,0.0,essential,CNCM_I745,0.084042
YPR167C,0.0,0.0,essential,CNCM_I745,0.084042
YPR170W-B,0.08404225581836107,0.9999997834378657,neutral,CNCM_I745,0.084042
YPR183W,0.0,0.0,essential,CNCM_I745,0.084042
YPR184W,0.08404225581836065,0.9999997834378607,neutral,CNCM_I745,0.084042
YPR191W,0.024371218998685825,0.28998761972162745,growth_reduced,CNCM_I745,0.084042
YPR192W,0.08404225581836129,0.9999997834378683,neutral,CNCM_I745,0.084042
YPR193C,0.0840422558183606,0.99999978343786,neutral,CNCM_I745,0.084042
