contrast,reaction,name,mean_diff,cohens_d,p,p_adj
ileum_vs_colon,r_0278,chorismate mutase,0.011013,1.4509,1.4022261197541386e-10,4.957008902130816e-10
ileum_vs_colon,r_0279,chorismate synthase,0.012712,1.4509,1.402226119758087e-10,4.957008902130816e-10
ileum_vs_colon,r_0280,cis-aconitate(3-) to isocitrate,0.0,0.0,,
ileum_vs_colon,r_0281,cis-prenyltransferase step 01,-0.0,-0.2081,0.26718445052884776,0.36383675149614836
ileum_vs_colon,r_0282,cis-prenyltransferase step 02,-0.0,-0.0084,0.9639692959459801,0.9695629282241968
ileum_vs_colon,r_0283,cis-prenyltransferase step 03,-0.0,-0.4615,0.015902586673905927,0.04197637091589382
ileum_vs_colon,r_0284,cis-prenyltransferase step 04,-0.0,-0.4615,0.015902586673905927,0.04197637091589382
ileum_vs_colon,r_0285,cis-prenyltransferase step 05,-0.0,-0.4615,0.015902586673905927,0.04197637091589382
ileum_vs_colon,r_0286,cis-prenyltransferase step 06,-0.0,-0.4615,0.015902586673905927,0.04197637091589382
ileum_vs_colon,r_0287,cis-prenyltransferase step 07,-0.0,-0.4615,0.015902586673905927,0.04197637091589382
ileum_vs_colon,r_0288,cis-prenyltransferase step 08,-0.0,-0.4615,0.015902586673905927,0.04197637091589382
ileum_vs_colon,r_0289,cis-prenyltransferase step 09,-0.0,-0.4615,0.015902586673905927,0.04197637091589382
ileum_vs_colon,r_0290,cis-prenyltransferase step 10,-0.0,-0.4615,0.015902586673905927,0.04197637091589382
ileum_vs_colon,r_0291,cis-prenyltransferase step 11,-0.0,-0.4615,0.015902586673905927,0.04197637091589382
ileum_vs_colon,r_0292,cis-prenyltransferase step 12,-0.0,-0.4615,0.015902586673905927,0.04197637091589382
ileum_vs_colon,r_0293,cis-prenyltransferase step 13,-0.0,-0.4615,0.015902586673905927,0.04197637091589382
ileum_vs_colon,r_0294,cis-prenyltransferase step 14,-0.0,-0.4615,0.015902586673905927,0.04197637091589382
ileum_vs_colon,r_0295,cis-prenyltransferase step 15,0.0,0.0,,
ileum_vs_colon,r_0296,cis-prenyltransferase step 16,0.0,0.0,,
ileum_vs_colon,r_0297,cis-prenyltransferase step 17,0.0,0.0,,
ileum_vs_colon,r_0298,cis-prenyltransferase step 18,0.0,0.0,,
ileum_vs_colon,r_0299,cis-prenyltransferase step 19,0.0,0.0,,
ileum_vs_colon,r_0300,citrate synthase,1.066396,2.5564,8.940089871212326e-20,1.937019472096004e-18
ileum_vs_colon,r_0301,"citrate synthase, peroxisomal",0.0,0.0234,0.9001100531877588,0.9195836785626547
ileum_vs_colon,r_0302,citrate to cis-aconitate(3-),0.0,0.0,,
ileum_vs_colon,r_0303,"citrate to cis-aconitate(3-), cytoplasmic",0.7712,1.5865,8.654809190275432e-12,1.125125194735806e-10
ileum_vs_colon,r_0304,coproporphyrinogen oxidase (O2 required),0.0,0.8697,1.7884554986574757e-05,5.341266712057442e-05
ileum_vs_colon,r_0306,CTP synthase (glutamine),0.0,0.0,,
ileum_vs_colon,r_0307,CTP synthase (NH3),0.001872,1.4509,1.402226119754879e-10,4.957008902130816e-10
ileum_vs_colon,r_0308,cystathionine b-lyase,0.0,0.0,,
ileum_vs_colon,r_0309,cystathionine beta-synthase,0.001435,1.4509,1.4022261197563068e-10,4.957008902130816e-10
ileum_vs_colon,r_0310,cystathionine g-lyase,0.001435,1.4509,1.4022261197563112e-10,4.957008902130816e-10
ileum_vs_colon,r_0311,cystathionine gamma-synthase,0.0,0.0,,
ileum_vs_colon,r_0312,cysteine synthase,0.0,0.0,,
ileum_vs_colon,r_0313,cysteinyl-tRNA synthetase,0.001427,1.4509,1.4022261197549756e-10,4.957008902130816e-10
ileum_vs_colon,r_0314,cytidine deaminase,0.0,0.0,,
ileum_vs_colon,r_0315,cytidine kinase (GTP),0.0,0.0,,
ileum_vs_colon,r_0317,cytochrome P450 lanosterol 14-alpha-demethylase (NADP),0.001401,1.4509,1.4022261197549903e-10,4.957008902130816e-10
ileum_vs_colon,r_0318,cytosine deaminase,0.0,0.0,,
ileum_vs_colon,r_0319,"D-arabinono-1,4-lactone oxidase",0.0,0.0,,
ileum_vs_colon,r_0320,D-arabinose 1-dehydrogenase (NAD),0.0,0.0,,
ileum_vs_colon,r_0321,D-arabinose 1-dehydrogenase (NADP),0.0,0.0,,
ileum_vs_colon,r_0322,D-fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase,0.0,0.0,,
ileum_vs_colon,r_0323,D-sorbitol dehydrogenase (D-fructose producing),-0.0,-0.1857,0.3215369352642661,0.36383675149614836
ileum_vs_colon,r_0326,dCMP deaminase,0.000137,1.4509,1.402226119754909e-10,4.957008902130816e-10
ileum_vs_colon,r_0327,dCTP deaminase,0.0,0.0,,
ileum_vs_colon,r_0328,deoxyadenosine deaminase,0.0,0.0,,
ileum_vs_colon,r_0329,deoxycytidine deaminase,0.0,0.0,,
ileum_vs_colon,r_0330,deoxyguanylate kinase (dGMP:ATP),-9.1e-05,-1.4509,1.4022261197549554e-10,4.957008902130816e-10
ileum_vs_colon,r_0331,"deoxyhypusine synthase, cytosolic/mitochondrial",0.0,0.0,,
ileum_vs_colon,r_0332,deoxyribokinase,0.0,0.0,,
ileum_vs_colon,r_0334,dephospho-CoA kinase,0.0,0.8458,2.8116315290223617e-05,8.338679059457954e-05
ileum_vs_colon,r_0335,dethiobiotin synthase,0.0,0.0,,
ileum_vs_colon,r_0340,dihydroceramidase,0.0,0.1857,0.3215369352636589,0.36383675149614836
ileum_vs_colon,r_0341,dihydroceramidase,-0.0,-0.0212,0.9095216267114276,0.9195836785626547
ileum_vs_colon,r_0342,dihydroceramidase,-0.0,-0.0212,0.9095216267114276,0.9195836785626547
ileum_vs_colon,r_0343,dihydroceramidase,0.0,0.1857,0.3215369352642671,0.36383675149614836
ileum_vs_colon,r_0344,dihydrofolate reductase,0.000139,1.4509,1.4022261197526615e-10,4.957008902130816e-10
ileum_vs_colon,r_0345,dihydrofolate reductase,0.0,0.0,,
ileum_vs_colon,r_0346,dihydrofolate synthase,2e-06,1.4509,1.4022261196218646e-10,4.957008902130816e-10
ileum_vs_colon,r_0347,dihydroneopterin aldolase,2e-06,1.4509,1.4022261196218636e-10,4.957008902130816e-10
ileum_vs_colon,r_0348,dihydroneopterin monophosphate dephosphorylase,1e-06,0.5604,0.003800172571520831,0.01056732479782475
ileum_vs_colon,r_0349,dihydroorotase,-0.004076,-1.4509,1.4022261197548996e-10,4.957008902130816e-10
ileum_vs_colon,r_0350,dihydropteroate synthase,2e-06,1.4509,1.4022261196218646e-10,4.957008902130816e-10
ileum_vs_colon,r_0351,dihydropteroate synthase,0.0,0.0,,
ileum_vs_colon,r_0352,"dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)",0.025738,1.4509,1.402226119741245e-10,4.957008902130816e-10
ileum_vs_colon,r_0353,"dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)",0.010089,1.4509,1.4022261197549665e-10,4.957008902130816e-10
ileum_vs_colon,r_0354,dihydroxyacetone kinase,0.0,0.0,,
ileum_vs_colon,r_0355,dimethylallyltranstransferase,0.002803,1.4509,1.4022283084812596e-10,4.957008902130816e-10
ileum_vs_colon,r_0356,diphosphoglyceromutase,0.0,0.0,,
ileum_vs_colon,r_0357,"diphosphoinositol-1,3,4,6-tetrakisphosphate diphosphohydrolase",0.0,0.0,,
ileum_vs_colon,r_0358,"diphosphoinositol-1,3,4,6-tetrakisphosphate synthase",0.0,0.0,,
ileum_vs_colon,r_0359,diphthine synthase,0.0,0.0,,
ileum_vs_colon,r_0360,dolichol kinase,0.0,0.0,,
ileum_vs_colon,r_0361,dolichyl-phosphate D-mannosyltransferase,0.026677,1.4509,1.402226119755003e-10,4.957008902130816e-10
ileum_vs_colon,r_0362,dolichyl-phosphate-mannose--protein mannosyltransferase,0.026677,1.4509,1.402226119754994e-10,4.957008902130816e-10
ileum_vs_colon,r_0363,dTMP kinase,0.0,0.0,,
ileum_vs_colon,r_0364,dUTP diphosphatase,0.0,0.0,,
ileum_vs_colon,r_0365,endopolygalacturonase,0.0,0.0,,
ileum_vs_colon,r_0366,enolase,-0.542382,-1.037,6.6598789122391e-07,2.0573091293253455e-06
ileum_vs_colon,r_0368,ethanolamine kinase,0.0,0.0,,
ileum_vs_colon,r_0369,ethyl acetate-hydrolyzing esterase,-0.0,-0.1857,0.321536935264267,0.36383675149614836
ileum_vs_colon,r_0370,"exo-1,3-beta-glucan glucohydrase",0.0,0.0,,
ileum_vs_colon,r_0373,farnesyltranstransferase,0.0,0.0,,
ileum_vs_colon,r_0399,fatty-acid--CoA ligase (decanoate),-0.0,-0.1857,0.3215405204955691,0.36383675149614836
ileum_vs_colon,r_0400,fatty-acid--CoA ligase (dodecanoate),0.0,0.0,,
ileum_vs_colon,r_0402,fatty-acid--CoA ligase (hexadecanoate),0.0,10.7719,3.653768737846736e-54,1.4249698077602272e-52
ileum_vs_colon,r_0410,fatty-acid--CoA ligase (octanoate),0.0,0.0,,
ileum_vs_colon,r_0412,fatty-acid--CoA ligase (tetradecanoate),-0.0,-0.2014,0.28274792047902986,0.36383675149614836
ileum_vs_colon,r_0436,ferrochelatase,0.0,0.8697,1.788455498657481e-05,5.341266712057442e-05
ileum_vs_colon,r_0437,ferrocytochrome-c:hydrogen-peroxide oxidoreductase,0.0,0.0,,
ileum_vs_colon,r_0438,ferrocytochrome-c:oxygen oxidoreductase,12.013263,2.7178,5.813372019846895e-21,1.4170102671399735e-19
ileum_vs_colon,r_0439,ubiquinol:ferricytochrome c reductase,5.991491,2.6973,8.186818975434687e-21,1.9350663032845626e-19
ileum_vs_colon,r_0440,FMN adenylyltransferase,0.0,1.4509,1.4022261197549807e-10,4.957008902130816e-10
ileum_vs_colon,r_0441,FMN reductase,0.0,0.0,,
ileum_vs_colon,r_0442,FMN reductase,0.0,0.0,,
ileum_vs_colon,r_0443,formaldehyde dehydrogenase,0.0,0.0,,
ileum_vs_colon,r_0445,formate dehydrogenase,0.00134,0.1857,0.32153693526426663,0.36383675149614836
ileum_vs_colon,r_0446,formate-tetrahydrofolate ligase,0.000467,0.0623,0.7386417390908447,0.7636057740104161
ileum_vs_colon,r_0447,formate-tetrahydrofolate ligase,0.0,0.0,,
ileum_vs_colon,r_0448,"fructose-2,6-bisphosphate 2-phosphatase",0.0,0.0,,
ileum_vs_colon,r_0449,fructose-bisphosphatase,0.0,0.0,,
ileum_vs_colon,r_0450,fructose-bisphosphate aldolase,-0.333017,-1.1641,5.024919349308813e-08,1.5900353316271295e-07
ileum_vs_colon,r_0451,fumarase,1.008575,2.5203,1.6699379531791104e-19,3.339878003699339e-18
ileum_vs_colon,r_0452,"fumarase, cytoplasmic",0.016517,1.4509,1.4022261206431507e-10,4.957008902130816e-10
ileum_vs_colon,r_0453,dihydoorotic acid dehydrogenase,0.004076,1.4509,1.402226119754906e-10,4.957008902130816e-10
ileum_vs_colon,r_0454,fumarate reductase,0.0,0.0,,
ileum_vs_colon,r_0455,soluble fumarate reductase,0.0,0.0,,
ileum_vs_colon,r_0457,g-glutamyltransferase,0.0,0.0,,
ileum_vs_colon,r_0458,galactokinase,0.0,0.0,,
ileum_vs_colon,r_0459,galactose-1-phosphate uridylyltransferase,0.0,0.0,,
ileum_vs_colon,r_0460,gamma-glutamylcysteine synthetase,0.0,1.4509,1.4022261197550195e-10,4.957008902130816e-10
ileum_vs_colon,r_0461,geranylgeranyltranstransferase,0.0,0.0,,
ileum_vs_colon,r_0462,geranyltranstransferase,0.002803,1.4509,1.4022283084812596e-10,4.957008902130816e-10
ileum_vs_colon,r_0463,"glucan 1,4-alpha-glucosidase",0.0,0.0,,
ileum_vs_colon,r_0464,"glucan 1,4-alpha-glucosidase, vacuole",0.0,0.0,,
ileum_vs_colon,r_0465,glucosamine-6-phosphate deaminase,0.0,0.0,,
ileum_vs_colon,r_0466,glucose 6-phosphate dehydrogenase,0.116248,0.3891,0.04056726124532382,0.10425852972439101
ileum_vs_colon,r_0467,glucose-6-phosphate isomerase,-0.3699,-0.8744,1.6268214010341553e-05,4.976159579633887e-05
ileum_vs_colon,r_0468,glutamate 5-kinase,0.011413,2.4235,9.124862447824658e-19,1.636346761095447e-17
ileum_vs_colon,r_0469,glutamate decarboxylase,0.0,0.0,,
ileum_vs_colon,r_0470,glutamate dehydrogenase (NAD),0.0,0.0,,
ileum_vs_colon,r_0471,glutamate dehydrogenase (NADP),0.205667,1.4285,2.2251790637858988e-10,7.546259433708701e-10
ileum_vs_colon,r_0472,glutamate synthase (NADH2),0.0,0.0,,
ileum_vs_colon,r_0473,glutamate-5-semialdehyde dehydrogenase,0.011413,2.4235,9.124862447824649e-19,1.636346761095447e-17
ileum_vs_colon,r_0475,glutaminase,0.0,0.0,,
ileum_vs_colon,r_0476,glutamine synthetase,0.039708,1.4509,1.4021812236885092e-10,4.957008902130816e-10
ileum_vs_colon,r_0477,glutamine-fructose-6-phosphate transaminase,0.000897,1.4509,1.402226119754969e-10,4.957008902130816e-10
ileum_vs_colon,r_0478,glutaminyl-tRNA synthetase,0.005364,1.4509,1.4022261197549714e-10,4.957008902130816e-10
ileum_vs_colon,r_0479,glutamyl-tRNA synthetase,0.011266,1.4509,1.402226119754962e-10,4.957008902130816e-10
ileum_vs_colon,r_0480,glutamyl-tRNA synthetase,0.0,0.0,,
ileum_vs_colon,r_0481,glutathione oxidoreductase,0.0,0.0,,
ileum_vs_colon,r_0482,glutathione oxidoreductase,0.0,0.0,,
ileum_vs_colon,r_0483,glutathione peridoxase,0.0,0.0,,
ileum_vs_colon,r_0484,"glutathione peroxidase, mitochondria",0.0,0.0,,
ileum_vs_colon,r_0485,glutathione synthetase,0.0,1.4509,1.4022261197550195e-10,4.957008902130816e-10
ileum_vs_colon,r_0486,glyceraldehyde-3-phosphate dehydrogenase,-0.507598,-0.9569,3.269779997895821e-06,1.0021329659562987e-05
ileum_vs_colon,r_0487,glycerol dehydrogenase (NADP-dependent),0.0,0.0,,
ileum_vs_colon,r_0488,glycerol kinase,0.0,0.0,,
ileum_vs_colon,r_0489,glycerol-3-phosphatase,-0.148593,-39.4836,2.9869520824606054e-87,3.8830377071989765e-85
ileum_vs_colon,r_0490,glycerol-3-phosphate dehydrogenase (fad),0.0,0.0,,
ileum_vs_colon,r_0491,glycerol-3-phosphate dehydrogenase (NAD),-0.145954,-34.7474,5.216042516288838e-114,2.034256581352647e-111
ileum_vs_colon,r_0492,glycerol-3-phosphate dehydrogenase (NAD),0.0,0.0,,
ileum_vs_colon,r_0497,glycerophosphodiester phosphodiesterase (glycerophosphocholine),0.0,0.0,,
ileum_vs_colon,r_0499,glycinamide ribotide transformylase,0.003891,1.4509,1.4018964657561071e-10,4.957008902130816e-10
ileum_vs_colon,r_0500,glycine C-acetyltransferase,0.0,0.0,,
ileum_vs_colon,r_0501,glycine cleavage system,0.0,0.0,,
ileum_vs_colon,r_0502,glycine hydroxymethyltransferase,0.01905,1.4362,1.896794037726114e-10,6.532005957732313e-10
ileum_vs_colon,r_0503,glycine hydroxymethyltransferase,7e-06,1.4509,1.402226120031464e-10,4.957008902130816e-10
ileum_vs_colon,r_0504,glycine-cleavage complex (lipoamide),0.0,0.0,,
ileum_vs_colon,r_0505,glycine-cleavage complex (lipoamide),1.008575,2.5203,1.6699390018496696e-19,3.339878003699339e-18
ileum_vs_colon,r_0506,glycine-cleavage complex (lipoylprotein),0.0,0.0,,
ileum_vs_colon,r_0507,glycine-cleavage complex (lipoylprotein),0.0,0.0,,
ileum_vs_colon,r_0508,glycine-cleavage complex (lipoylprotein),0.0,0.0,,
ileum_vs_colon,r_0509,glycine-cleavage system (lipoamide),0.0,0.0,,
ileum_vs_colon,r_0510,glycogen (starch) synthase,0.013562,1.4509,1.4022261197549877e-10,4.957008902130816e-10
ileum_vs_colon,r_0511,glycogen phosphorylase,0.0,0.0,,
ileum_vs_colon,r_0512,glycyl-tRNA synthetase,0.010782,1.4509,1.4022261197549807e-10,4.957008902130816e-10
ileum_vs_colon,r_0514,GMP synthase,0.001824,1.4509,1.4022261197548404e-10,4.957008902130816e-10
ileum_vs_colon,r_0518,"GPI-anchor assembly, step 2",0.0,0.0,,
ileum_vs_colon,r_0519,"GPI-anchor assembly, step 5",0.0,0.0,,
ileum_vs_colon,r_0520,"GPI-anchor assembly, step 6",0.0,0.0,,
ileum_vs_colon,r_0521,"GPI-anchor assembly, step 7",0.0,0.0,,
ileum_vs_colon,r_0522,"GPI-anchor assembly, step 8",0.0,0.0,,
ileum_vs_colon,r_0523,"GPI-anchor assembly, step 9",0.0,0.0,,
ileum_vs_colon,r_0524,GTP cyclohydrolase I,2e-06,1.4509,1.4022261196218468e-10,4.957008902130816e-10
ileum_vs_colon,r_0525,GTP cyclohydrolase II,3.8e-05,1.4509,1.4022261197550053e-10,4.957008902130816e-10
ileum_vs_colon,r_0526,guanine deaminase,0.0,0.0,,
ileum_vs_colon,r_0527,guanine phosphoribosyltransferase,0.0,0.0,,
ileum_vs_colon,r_0528,guanylate kinase,2e-05,0.5256,0.006407454465482731,0.017444378649481784
ileum_vs_colon,r_0529,guanylate kinase (GMP:dATP),0.000112,1.071,3.4403505696375955e-07,1.0669874530088765e-06
ileum_vs_colon,r_0530,heme O monooxygenase,0.0,1.4452,1.5756566317373855e-10,5.45016484592089e-10
ileum_vs_colon,r_0531,Heme O synthase,0.0,1.4452,1.5756566317373855e-10,5.45016484592089e-10
ileum_vs_colon,r_0532,hexaprenyldihydroxybenzoate methyltransferase,0.0,0.0,,
ileum_vs_colon,r_0533,hexokinase (D-fructose:ATP),-0.0,-0.1857,0.3215369352642661,0.36383675149614836
ileum_vs_colon,r_0534,hexokinase (D-glucose:ATP),-0.191918,-0.6651,0.0007018469721662839,0.0019943192651720914
ileum_vs_colon,r_0535,hexokinase (D-mannose:ATP),0.0,0.0,,
ileum_vs_colon,r_0536,histidinol dehydrogenase,0.003176,1.4509,1.4022261197549595e-10,4.957008902130816e-10
ileum_vs_colon,r_0537,histidinol-phosphatase,0.003176,1.4509,1.4022261197549505e-10,4.957008902130816e-10
ileum_vs_colon,r_0538,histidinol-phosphate transaminase,0.003176,1.4509,1.4022261197549595e-10,4.957008902130816e-10
ileum_vs_colon,r_0539,histidyl-tRNA synthetase,0.003176,1.4509,1.402226119754969e-10,4.957008902130816e-10
ileum_vs_colon,r_0540,histidyl-tRNA synthetase,0.0,0.0,,
ileum_vs_colon,r_0541,hnRNP arginine N-methyltransferase,0.0,0.0,,
ileum_vs_colon,r_0542,homoacontinate hydratase,0.012517,1.4509,1.4022261197549502e-10,4.957008902130816e-10
ileum_vs_colon,r_0543,homocitrate synthase,0.0,0.0,,
ileum_vs_colon,r_0544,homocysteine S-methyltransferase,0.0,0.0,,
ileum_vs_colon,r_0545,homoisocitrate dehydrogenase,0.012517,1.4509,1.4022261197549665e-10,4.957008902130816e-10
ileum_vs_colon,r_0546,homoserine dehydrogenase (NADH),0.007668,0.8259,4.070175368753942e-05,0.00011935100705368832
ileum_vs_colon,r_0547,homoserine dehydrogenase (NADP),0.0,0.0,,
ileum_vs_colon,r_0548,homoserine kinase,0.003136,0.5091,0.008156393803647877,0.02212865101511424
ileum_vs_colon,r_0549,homoserine O-trans-acetylase,0.004531,1.4509,1.402226119755463e-10,4.957008902130816e-10
ileum_vs_colon,r_0550,hydrogen peroxide reductase (thioredoxin),0.277925,1.0906,2.321420719204058e-07,7.275267153372689e-07
ileum_vs_colon,r_0551,hydrogen peroxide reductase (thioredoxin),0.0,0.0,,
ileum_vs_colon,r_0552,hydrogen peroxide reductase (thioredoxin),0.0,0.1857,0.3215369352642669,0.36383675149614836
ileum_vs_colon,r_0553,hydroxyacylglutathione hydrolase,0.0,0.0,,
ileum_vs_colon,r_0554,hydroxyacylglutathione hydrolase,0.0,0.0,,
ileum_vs_colon,r_0555,hydroxybenzoate octaprenyltransferase,0.0,0.0,,
ileum_vs_colon,r_0556,hydroxyethylthiazole kinase,-0.0,-0.4589,0.016470153216218097,0.04332789041703246
ileum_vs_colon,r_0557,hydroxymethylbilane synthase,0.0,0.8697,1.788455498657455e-05,5.341266712057442e-05
ileum_vs_colon,r_0558,hydroxymethylglutaryl CoA reductase,0.008408,1.4509,1.4022283084812633e-10,4.957008902130816e-10
ileum_vs_colon,r_0560,hydroxymethylglutaryl CoA synthase,0.008408,1.4509,1.402228308481272e-10,4.957008902130816e-10
ileum_vs_colon,r_0561,hydroxymethylpyrimidine kinase (ATP),0.0,2.1474,1.4027971950055045e-16,2.1666966576322645e-15
ileum_vs_colon,r_0562,hypoxanthine phosphoribosyltransferase (Hypoxanthine),0.0,0.0,,
ileum_vs_colon,r_0563,Imidazole-glycerol-3-phosphate synthase,0.003176,1.4509,1.4022261197549694e-10,4.957008902130816e-10
ileum_vs_colon,r_0564,imidazoleglycerol-phosphate dehydratase,0.003176,1.4509,1.4022261197549694e-10,4.957008902130816e-10
ileum_vs_colon,r_0565,IMP dehydrogenase,0.001824,1.4509,1.4022261197548313e-10,4.957008902130816e-10
ileum_vs_colon,r_0566,indole-3-glycerol-phosphate synthase,0.001748,1.3862,5.332344629084525e-10,1.7774482096948417e-09
ileum_vs_colon,r_0567,indole-3-pyruvate decarboxylase,0.0,0.0,,
ileum_vs_colon,r_0568,inorganic diphosphatase,-0.127379,-11.5919,7.980569466166238e-67,7.781055229512082e-65
ileum_vs_colon,r_0569,inorganic diphosphatase,0.484151,1.9056,1.4439203164769388e-14,2.0292934177513734e-13
ileum_vs_colon,r_0570,inosine monophosphate cyclohydrolase,0.007067,1.4509,1.4022261197606275e-10,4.957008902130816e-10
ileum_vs_colon,r_0571,"inositol-1,3,4,5,6-pentakisphosphate 2-kinase",0.0,0.0,,
ileum_vs_colon,r_0572,"inositol-1,3,4,5-triphosphate 6-kinase, nucleus",0.0,0.0,,
ileum_vs_colon,r_0573,"inositol-1,4,5,6- tetrakisphosphate 3-kinase, nucleus",0.0,0.0,,
ileum_vs_colon,r_0574,"inositol-1,4,5-triphosphate 6-kinase, nucleus",0.0,0.0,,
ileum_vs_colon,r_0575,"inositol-1,4,5-trisphosphate 3-kinase, nucleus",0.0,0.0,,
ileum_vs_colon,r_0596,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0597,IPS phospholipase C,0.0,0.0212,0.9095216267114274,0.9195836785626547
ileum_vs_colon,r_0598,IPS phospholipase C,-0.0,-0.1857,0.32153693526426724,0.36383675149614836
ileum_vs_colon,r_0599,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0600,IPS phospholipase C,0.0,0.1857,0.32153693526426724,0.36383675149614836
ileum_vs_colon,r_0601,IPS phospholipase C,0.0,0.1857,0.32153693526426785,0.36383675149614836
ileum_vs_colon,r_0602,IPS phospholipase C,-0.0,-0.2187,0.24382233259885938,0.36383675149614836
ileum_vs_colon,r_0603,IPS phospholipase C,0.0,0.1857,0.3215369352642671,0.36383675149614836
ileum_vs_colon,r_0604,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0605,IPS phospholipase C,0.0,0.1857,0.3215369352642671,0.36383675149614836
ileum_vs_colon,r_0606,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0607,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0608,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0609,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0610,IPS phospholipase C,0.0,0.1857,0.321536935264267,0.36383675149614836
ileum_vs_colon,r_0611,IPS phospholipase C,-0.0,-0.1857,0.32153693526426785,0.36383675149614836
ileum_vs_colon,r_0612,IPS phospholipase C,0.0,0.1857,0.32153693526426785,0.36383675149614836
ileum_vs_colon,r_0613,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0614,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0615,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0616,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0617,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0618,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0619,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0620,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0621,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0622,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0623,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0624,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0625,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0626,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0627,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0628,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0629,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0630,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0631,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0632,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0633,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0634,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0635,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0636,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0637,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0638,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0639,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0640,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0641,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0642,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0643,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0644,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0645,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0646,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0647,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0648,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0649,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0650,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0651,IPS phospholipase C,0.0,0.0,,
ileum_vs_colon,r_0652,IPS phospholipase C,0.0,0.0,,
